Employee_ID,Hire_Date,Age,Gender,Marital_Status,Region,Education_Level,Department,Employment_Type,Shift,Tenure_Years,Monthly_Salary_PHP,Performance_Score,Performance_Rating,Training_Hours_YTD,Absences_YTD,Overtime_Hours_Monthly,Distance_Office_KM,Job_Satisfaction_Score,Work_Life_Balance_Score,Num_Promotions,Prev_Companies,Attrition
EMP01658,2011-05-20,58,Female,Single,Region IV-A,Bachelor,Sales,Project-based,Afternoon,8.6,,4.3,Exceeds Expectations,,8,15,24,,5,2,0,1
EMP03698,2011-08-01,34,Female,Married,Region IV-A,Master,Sales,Contractual,Graveyard,4.3,48000,5,Outstanding,52,11,35,21,6.5,1,1,2,1
EMP05051,2020-05-03,51,Female,Married,NCR,Bachelor,Customer Service,Regular,Morning,23.2,41000,2.5,Meets Expectations,18,11,8,13,2.3,8.1,4,0,0
EMP05257,2010-05-02,42,Male,Single,NCR,Bachelor,Compliance,Contractual,Night,8.3,43000,3.2,Meets Expectations,39,12,14,14,4.5,6.6,1,1,0
EMP05744,2008-02-08,58,Female,Married,Region IV-A,Bachelor,Compliance,Regular,Night,30,58500,4.9,Outstanding,57,5,19,45,6.8,5.7,8,2,0
EMP01427,2017-11-28,42,Female,Widowed,NCR,Bachelor,Finance,Contractual,Afternoon,10.5,48500,3.2,Meets Expectations,45,14,10,8,4.6,4.6,2,1,1
EMP05281,2010-06-04,58,Male,Single,NCR,Master,Operations,Regular,Morning,23.8,59000,1,Needs Improvement,26,30,28,5,1,4.2,1,0,1
EMP05818,2008-11-02,58,Female,Married,Region III,Bachelor,Marketing,Project-based,Morning,11.4,44500,4.5,Exceeds Expectations,40,11,7,75,6.7,6.1,3,1,1
EMP03908,2011-01-03,43,Female,Single,NCR,Master,Operations,Regular,Graveyard,14.4,54500,1.5,Needs Improvement,26,16,24,7,3.4,2.1,1,2,1
EMP04185,2010-04-17,46,Male,Single,NCR,Bachelor,Finance,Regular,Morning,27.1,68000,3.8,Exceeds Expectations,47,18,5,14,4,4,7,4,0
EMP02770,2015-02-02,48,Male,Married,Region IV-A,High School,Sales,Regular,Afternoon,14.2,37000,1,Needs Improvement,17,13,8,31,4.2,6.7,1,0,0
EMP03657,2014-08-13,40,Female,Married,Region III,Bachelor,Customer Service,Regular,Morning,16,33000,3.3,Meets Expectations,33,14,29,78,1.7,7.1,3,1,0
EMP04410,2017-09-10,45,Male,Widowed,Region XI,Master,Operations,Contractual,Night,10,44500,4.4,Exceeds Expectations,70,10,23,218,,6.8,3,2,1
EMP05984,2019-09-25,38,Female,Single,Region VII,Bachelor,Customer Service,Regular,Afternoon,13.1,33000,1,Needs Improvement,,22,23,205,1.3,4.6,0,7,1
EMP03754,2019-06-12,58,Female,Married,Region I,High School,Sales,Regular,Night,19.5,37500,,Exceeds Expectations,30,10,21,284,6.4,6,6,2,1
EMP02944,2022-05-19,32,Male,Married,Region VII,Master,IT,Regular,Afternoon,20.9,74500,1.4,Needs Improvement,22,23,16,274,1,5.3,2,3,1
EMP02834,2023-03-24,49,Female,Married,Region IV-A,Master,Marketing,Contractual,Graveyard,11,58000,3.8,Exceeds Expectations,32,9,18,35,5.8,2.6,2,1,1
EMP01009,2023-03-06,51,Male,Married,NCR,Master,HR,Regular,Night,26.3,65000,3.4,Meets Expectations,25,30,6,6,2.6,6.1,6,1,1
EMP03928,2009-08-19,54,Female,Single,Region III,Bachelor,Compliance,Regular,Afternoon,28.2,59000,1,Needs Improvement,9,15,21,72,2,6.4,2,2,0
EMP05141,2021-05-23,50,Male,Single,Region XI,Bachelor,Sales,Project-based,Night,6.5,31500,3.9,Exceeds Expectations,45,9,26,272,4.2,2.8,2,2,1
EMP04361,2008-07-20,58,Female,Single,Region IV-A,Bachelor,Marketing,Regular,Night,27.4,60000,1.4,Needs Improvement,25,21,15,51,1,4.8,3,1,0
EMP01752,2010-07-26,58,Female,Single,Region IV-A,Bachelor,Customer Service,Contractual,Night,15.7,41500,3.1,Meets Expectations,44,150,19,21,2,6.5,3,2,1
EMP04131,2011-02-20,51,Female,Single,NCR,Bachelor,Marketing,Regular,Graveyard,24.1,51000,3.7,Exceeds Expectations,42,14,27,12,5.2,2.7,6,1,0
EMP01145,2021-05-13,58,Male,Married,NCR,Bachelor,Sales,Contractual,Night,9.9,35000,2.8,Meets Expectations,37,12,17,12,5.6,4.4,2,5,1
EMP01671,2017-04-29,50,Female,Single,Region IV-A,Master,Operations,Contractual,Morning,10.4,49000,3.2,Meets Expectations,40,11,33,46,,5.6,2,0,1
EMP03292,2019-12-19,47,Male,Married,Region XI,Bachelor,Sales,Contractual,Graveyard,7.2,,1,Needs Improvement,18,17,13,500,1,3.7,0,2,1
EMP04067,2018-04-18,58,Female,Married,NCR,Bachelor,Operations,Regular,Afternoon,29.1,53000,1.2,Needs Improvement,15,18,17,10,4.7,3.6,2,2,0
EMP05296,2020-12-18,36,Female,Separated,Region IV-A,Master,Sales,Regular,Night,10.4,46000,2.5,Meets Expectations,33,11,21,19,3,7.2,2,1,1
EMP05181,2020-02-28,44,Female,Single,NCR,Vocational,Sales,Contractual,Afternoon,7.8,33500,2.9,Meets Expectations,28,10,13,11,5.8,6.7,1,3,1
EMP01152,2010-07-27,47,Male,Single,Region IV-A,Bachelor,Operations,Contractual,Morning,7.9,31500,4.5,Exceeds Expectations,38,7,12,54,6,4.6,4,0,1
EMP04785,2023-04-26,49,Female,Single,Region III,Bachelor,Marketing,Project-based,Morning,8.7,40500,2.6,Meets Expectations,,14,9,42,3.2,5.8,2,0,1
EMP04895,2009-01-11,58,Male,Married,Region IV-A,Bachelor,Marketing,Regular,Morning,30,58500,4.3,Exceeds Expectations,48,13,15,63,3.9,3.9,8,0,0
EMP03457,2014-09-17,46,Female,Married,Region IV-A,Vocational,Finance,Project-based,Morning,10.7,48000,3.5,Meets Expectations,38,9,19,23,4.8,4.7,2,2,1
EMP02789,2016-04-08,34,Female,Widowed,NCR,Bachelor,Operations,Contractual,Night,4.2,25000,3.6,Exceeds Expectations,34,13,41,,2.9,3.2,1,3,1
EMP03448,2021-08-06,40,Male,Single,NCR,PhD,Operations,Regular,Night,11.5,62000,2.6,Meets Expectations,38,14,22,6,2.6,5.8,2,1,0
EMP05994,2022-11-20,35,Female,Single,NCR,Bachelor,IT,Regular,Morning,14.5,51500,3,Meets Expectations,46,14,16,14,2.9,7.4,2,1,1
EMP05343,2010-02-24,58,Female,Single,NCR,Vocational,Customer Service,Contractual,Night,14.7,34500,4.2,Exceeds Expectations,42,12,25,11,6.5,6.5,4,0,0
EMP04890,2019-05-31,52,Male,Married,NCR,Bachelor,Sales,Regular,Afternoon,17.7,30000,2.6,Meets Expectations,26,11,10,9,4.8,,4,0,1
EMP01562,2012-09-17,39,Female,Single,NCR,Master,Operations,Regular,Morning,11,45500,1,Needs Improvement,10,14,25,7,,3.2,0,4,1
EMP03433,2011-03-27,34,Male,Married,NCR,Master,Compliance,Regular,Morning,12.4,62000,3.3,Meets Expectations,41,15,32,5,3,3.6,3,4,0
EMP03882,2022-06-06,50,Female,Single,Region IV-A,Master,Customer Service,Contractual,Night,11.8,47500,2.6,Meets Expectations,46,10,36,24,2.8,6.1,2,3,1
EMP04467,2023-07-21,49,Female,Single,Region III,Bachelor,Finance,Regular,Night,30,55500,4.2,Exceeds Expectations,61,7,14,80,3,9.5,8,1,0
EMP01417,2022-03-24,43,Male,Married,Region III,Bachelor,Sales,Regular,Night,12.4,38000,1,Needs Improvement,30,14,10,51,1,9.4,0,3,1
EMP01625,2022-12-21,54,Male,Married,NCR,Master,IT,Regular,Afternoon,27,77500,3,Meets Expectations,32,9,28,14,2.8,3.8,5,0,0
EMP04735,2011-02-20,34,Male,Married,Region III,Bachelor,Operations,Regular,Night,9.7,34000,3.2,Meets Expectations,47,9,16,53,2.2,4.4,2,1,1
EMP02438,2022-05-05,25,Male,Single,Region IV-A,Master,IT,Contractual,Night,2.1,54500,1.3,Needs Improvement,41,15,27,48,3.1,5.1,0,0,1
EMP03437,2017-01-01,29,Male,Married,Region XI,Bachelor,SALES,Regular,Night,8.9,29000,,Meets Expectations,35,11,22,500,2.5,5.2,1,0,0
EMP04314,2017-05-19,39,Female,Married,Region III,Bachelor,Operations,Regular,Morning,12.4,32000,1.4,Needs Improvement,24,14,25,76,1,6,1,1,1
EMP03656,2015-07-24,52,Female,Widowed,NCR,Bachelor,Sales,Contractual,Morning,8.7,36000,5,Outstanding,65,5,13,9,5.1,5.6,2,0,0
EMP05273,2008-04-03,50,Female,Widowed,NCR,Vocational,Operations,Regular,Afternoon,18.3,34000,4.3,Exceeds Expectations,42,7,29,7,3.9,2.2,5,2,0
EMP03043,2008-06-15,40,Female,Married,Region IV-A,Master,Finance,Regular,Night,19.5,68000,3.5,Exceeds Expectations,37,9,23,47,5.7,5,4,0,0
EMP03846,2017-01-08,31,Female,Married,Region IV-A,Bachelor,Sales,Regular,Morning,7,35000,1,Needs Improvement,27,15,24,60,1,,0,0,1
EMP01101,2009-04-03,37,Female,Single,NCR,PhD,Operations,Regular,Graveyard,11.7,61000,3.6,Exceeds Expectations,41,9,34,10,4.6,2.9,3,0,1
EMP04097,2008-12-14,58,Male,Single,NCR,Vocational,Compliance,Regular,Afternoon,29.6,53000,4.2,Exceeds Expectations,39,99,22,13,7.6,6,8,1,0
EMP04670,2011-09-17,43,Female,Widowed,Region IV-A,Master,Finance,Project-based,Night,9.6,63000,3.3,Meets Expectations,37,9,24,40,2.1,5.2,2,1,1
EMP04846,2010-09-05,35,Female,Single,Region III,Vocational,IT,Contractual,Morning,6.3,41000,2.6,Meets Expectations,3,16,19,35,1.5,6.3,1,1,1
EMP03226,2019-05-30,23,Female,Married,NCR,Bachelor,Finance,Regular,Night,6.8,,5,Outstanding,38,10,23,9,8.1,4.3,3,1,0
EMP01556,2014-10-01,32,Female,Married,Region VII,Bachelor,Sales,Contractual,Night,3.3,24500,3.9,Exceeds Expectations,60,9,13,112,4.1,4.2,1,1,1
EMP05825,2021-04-27,37,Female,Single,NCR,Bachelor,HR,Regular,Night,17,44000,1,Needs Improvement,28,14,20,8,,6,1,4,1
EMP01677,2023-08-07,58,Female,Widowed,NCR,Master,Operations,Regular,Afternoon,24,62500,3.4,Meets Expectations,50,17,26,10,3.9,6.5,5,0,1
EMP04419,2008-02-06,38,Female,Single,NCR,Master,Operations,Contractual,Afternoon,6.5,41500,2.6,Meets Expectations,32,10,28,9,5.2,6.4,1,0,0
EMP03408,2016-12-25,50,Female,Married,NCR,Vocational,Operations,Regular,Night,20.8,42000,3.9,Exceeds Expectations,30,11,32,5,4.1,3.4,5,4,0
EMP05024,2010-09-09,58,Male,Single,Region VII,Vocational,Customer Service,Project-based,Night,11.8,31500,5,Outstanding,45,19,29,154,6.2,3,4,0,1
EMP05126,2016-07-30,38,Female,Single,Region I,Bachelor,IT,Regular,Night,22.6,61000,1,Needs Improvement,18,22,13,301,1,5,1,1,1
EMP05089,2019-02-16,40,Male,Single,NCR,High School,Customer Service,Contractual,Afternoon,9.7,31000,3.7,Exceeds Expectations,46,11,21,4,6.1,7.2,2,2,1
EMP04079,2017-02-02,34,Male,Single,NCR,Master,Operations,Regular,Night,8.2,44000,1.4,Needs Improvement,43,21,11,7,1.5,1.9,0,0,1
EMP02500,2017-01-03,43,Female,Single,Region I,PhD,Customer Service,Project-based,Graveyard,8.2,57000,5,Outstanding,52,5,22,227,4.3,,3,1,0
EMP01908,2019-12-24,38,Female,Married,Region VII,Bachelor,Sales,Regular,Night,9.4,34000,4.1,Exceeds Expectations,52,9,19,338,1.6,6.8,3,2,1
EMP01469,2013-07-25,42,Female,Single,Region VII,Master,Operations,Contractual,Afternoon,7.2,38500,4.1,Exceeds Expectations,61,10,32,337,3.9,2.4,1,1,1
EMP03645,2018-07-01,52,Male,Married,NCR,Bachelor,Operations,Project-based,Night,7.9,34500,2.8,Meets Expectations,33,13,17,6,1.6,4.7,1,1,1
EMP05915,2017-07-21,47,Female,Married,Region IV-A,Bachelor,Operations,Regular,Night,20.1,42500,1.3,Needs Improvement,30,16,23,59,3,2.6,2,5,1
EMP03234,2016-02-04,58,Female,Single,NCR,Vocational,Customer Service,Contractual,Graveyard,15.2,38500,4.9,Outstanding,46,8,14,5,7.8,2.4,5,0,0
EMP01486,2012-05-01,58,Female,Married,Region I,Master,Customer Service,Contractual,Afternoon,14,43000,4.8,Outstanding,38,8,18,233,7,7.3,4,0,0
EMP04341,2010-03-18,43,Female,Single,NCR,Master,Customer Service,Contractual,Morning,8.7,51500,1.4,Needs Improvement,35,17,29,8,2.2,4.8,1,0,1
EMP01487,2016-12-08,52,Male,Married,Region IV-A,High School,Operations,Contractual,Afternoon,9.4,22000,1.1,Needs Improvement,35,15,29,61,1.2,2.5,1,0,1
EMP04951,2020-02-23,41,Male,Married,Region IV-A,PhD,Operations,Project-based,Graveyard,6.3,58500,1,Needs Improvement,23,18,43,52,1.2,1,0,0,1
EMP04839,2021-09-24,43,Female,Married,Region IV-A,Bachelor,Customer Service,Project-based,Night,8.5,29500,3.5,Meets Expectations,42,9,22,23,5.6,6,2,1,1
EMP01298,2012-10-17,40,Female,Married,NCR,Bachelor,Operations,Regular,Afternoon,13.1,37500,5,Outstanding,47,6,10,13,4.1,2.9,4,2,1
EMP02972,2009-10-30,58,Female,Single,NCR,Bachelor,Customer Service,Contractual,Night,16.4,39500,5,Outstanding,,11,9,9,7.9,5.1,5,2,1
EMP01229,2021-03-13,55,Male,Separated,Region VII,Vocational,Customer Service,Contractual,Afternoon,14.4,28000,3.7,Exceeds Expectations,19,8,30,138,5,3.6,4,0,0
EMP05906,2018-05-31,37,Male,Single,Region III,Master,Operations,Regular,Night,14.6,53500,4.1,Exceeds Expectations,56,9,11,52,5.2,6.9,3,0,0
EMP04939,2018-05-28,56,Male,Single,Region IV-A,Bachelor,Operations,Regular,Morning,20.8,43500,2.6,Meets Expectations,42,12,27,35,1,6,3,1,0
EMP04286,2018-05-09,37,Female,Separated,Region I,Master,Operations,Regular,Night,10.1,39000,4.2,Exceeds Expectations,64,10,14,142,2.8,6.3,3,0,1
EMP03087,2020-03-06,42,Female,Married,Region VII,Bachelor,Operations,Contractual,Afternoon,8.4,29500,3.4,Meets Expectations,28,9,26,336,4.2,6,2,1,0
EMP04960,2014-11-24,31,Female,Single,NCR,Bachelor,Operations,Contractual,Afternoon,3.2,30000,3.5,Exceeds Expectations,50,10,18,10,5.6,6.7,0,1,1
EMP04327,2015-12-18,33,Male,Separated,Region I,Bachelor,Marketing,Regular,Night,9.4,49500,4.4,Exceeds Expectations,49,17,25,,4.8,5.4,3,1,0
EMP02655,2019-06-29,57,Male,Married,Region IV-A,Master,Operations,Contractual,Night,12.6,44500,3.1,Meets Expectations,,17,9,20,2.4,3.5,2,3,1
EMP05698,2015-12-20,58,Female,Married,NCR,Bachelor,Finance,Contractual,Night,18.3,64500,2.9,Meets Expectations,19,14,32,7,5.2,2.8,3,1,1
EMP02860,2022-11-07,48,Female,Widowed,Region IV-A,Master,IT,Regular,Morning,23.3,80500,3,Meets Expectations,47,13,3,32,4.3,5.6,5,3,0
EMP01034,2023-08-29,54,Female,Married,Region I,Master,Customer Service,Project-based,Afternoon,10.4,45500,2.9,Meets Expectations,43,10,17,197,5.6,8.2,2,0,0
EMP03821,2013-07-20,58,Male,Single,Region XI,Vocational,Customer Service,Contractual,Morning,17.2,33500,1,Needs Improvement,27,15,13,462,1.1,3.6,1,2,1
EMP04440,2015-01-11,55,Male,Single,Region IV-A,Bachelor,Customer Service,Contractual,Night,13,38000,1.4,Needs Improvement,24,14,25,44,2,5.9,1,0,1
EMP03837,2021-04-27,38,Female,Single,NCR,Master,Compliance,Regular,Morning,14.4,66000,2.5,Meets Expectations,37,11,4,11,3,6.2,2,2,0
EMP01415,2009-02-20,50,Male,Single,Region IV-A,Master,IT,Contractual,Night,12.5,69500,2.7,Meets Expectations,25,13,14,25,3.4,6.2,2,1,1
EMP02685,2011-12-10,44,Female,Single,Region IV-A,Master,Operations,Regular,Morning,14.5,54500,2.5,Meets Expectations,43,21,27,53,3.3,3,2,4,1
EMP02520,2015-04-17,35,Male,Married,NCR,Master,Customer Service,Regular,Graveyard,13.1,42500,1.1,Needs Improvement,18,17,30,8,1.1,3.1,1,5,1
EMP01466,2015-06-14,58,Female,Married,Region XI,Bachelor,Sales,Contractual,Morning,9.7,32000,3.5,Meets Expectations,38,9,3,332,5.6,2.3,2,2,1
EMP02908,2012-01-21,25,Female,Married,Region III,Bachelor,Sales,Regular,Morning,2.7,30000,4.1,Exceeds Expectations,40,11,24,64,5.5,5.7,1,3,0
EMP01231,2008-02-28,58,Female,Married,Region VII,Bachelor,Marketing,Regular,Night,30,61500,4.1,Exceeds Expectations,36,13,27,143,1.2,2,8,1,1
EMP03649,2015-06-01,44,Male,Married,Region III,Bachelor,Finance,Regular,Night,23.4,61000,4.1,Exceeds Expectations,46,10,20,,5.4,4.5,6,0,0
EMP02011,2014-11-24,33,Female,Separated,Region III,Bachelor,Operations,Regular,Night,9.8,30500,3.1,Meets Expectations,31,16,28,70,4.7,4.1,2,1,1
EMP03499,2023-09-17,50,Male,Married,Region VI,Master,Compliance,Regular,Graveyard,22.3,71000,2.6,Meets Expectations,33,13,35,293,3.3,1.7,4,1,1
EMP05869,2021-08-28,35,Female,Single,NCR,Vocational,HR,Contractual,Morning,13.5,34500,3.2,Meets Expectations,,11,5,6,6.1,4.4,3,3,1
EMP05881,2019-02-18,41,Female,Separated,Region VII,Master,Operations,Project-based,Night,6.6,46500,3.2,Meets Expectations,37,9,34,350,5.8,6.6,1,1,1
EMP02836,2009-03-04,34,Male,Married,Region III,Vocational,IT,Regular,Graveyard,12.6,49000,,Exceeds Expectations,25,11,21,69,3,,3,3,0
EMP03999,2011-10-10,39,Female,Married,NCR,Bachelor,Sales,Contractual,Night,5.7,32000,4,Exceeds Expectations,16,16,12,9,3.7,4.4,1,1,1
EMP05754,2021-10-12,51,Female,Married,Region IV-A,Bachelor,Finance,Regular,Morning,29.5,70500,4.1,Exceeds Expectations,42,10,30,24,5.9,4.6,8,3,0
EMP01806,2017-10-07,37,Male,Single,Region III,Vocational,Marketing,Regular,Morning,14.3,39000,1,Needs Improvement,25,14,8,42,2.4,6.5,1,2,1
EMP03556,2014-02-18,37,Female,Widowed,NCR,Bachelor,Compliance,Regular,Night,12.6,52000,2.6,Meets Expectations,26,11,11,13,4.4,5.9,3,1,0
EMP02116,2010-02-02,45,Female,Married,NCR,Master,HR,Project-based,Morning,8.2,42500,3.6,Exceeds Expectations,45,8,22,12,6,5.9,1,2,1
EMP01627,2020-07-14,33,Female,Married,Region VII,Master,Finance,Contractual,Graveyard,8.4,61500,1,Needs Improvement,4,14,16,204,1.4,,0,0,1
EMP03146,2017-02-09,35,Female,Single,Region IV-A,Bachelor,Customer Service,Contractual,Afternoon,5.4,28500,5,Outstanding,57,5,9,53,6.9,4.7,2,1,0
EMP02615,2012-01-26,58,Male,Single,NCR,High School,Sales,Regular,Night,21.4,42000,4,Exceeds Expectations,42,8,19,5,3.4,4.5,5,1,0
EMP04250,2017-11-15,47,Female,Single,NCR,Bachelor,IT,Regular,Afternoon,22.1,65500,3.1,Meets Expectations,46,10,7,4,5.5,7.5,4,0,0
EMP05688,2018-07-23,52,Male,Single,CAR,Master,Operationsn,Regular,Graveyard,19.3,54000,1,Needs Improvement,0,17,20,428,1.6,3.2,1,0,1
EMP05111,2020-05-08,58,Female,Married,Region III,Master,HR,Regular,Night,28.3,56500,4.2,Exceeds Expectations,36,11,10,41,2.5,,7,3,0
EMP01829,2015-07-18,31,Male,Married,NCR,Master,Marketing,Regular,Night,8.1,52500,3.1,Meets Expectations,45,10,14,6,3,5,1,1,1
EMP05579,2009-02-10,49,Male,Single,NCR,Vocational,Compliance,Regular,Morning,22.8,54000,1,Needs Improvement,5,14,14,8,1.9,4.1,1,1,1
EMP02345,2018-07-03,53,Male,Single,NCR,Bachelor,Marketing,Regular,Afternoon,26,54000,2.6,Meets Expectations,28,16,14,10,1,8.2,4,1,0
EMP01912,2009-03-22,54,Female,Married,NCR,Bachelor,Sales,Contractual,Graveyard,8.9,27000,3.3,Meets Expectations,24,10,4,13,4.6,,2,1,1
EMP05344,2009-02-10,36,Female,Married,NCR,Master,Customer Service,Contractual,Afternoon,7.3,43000,3.1,Meets Expectations,43,9,31,10,7.9,5.8,1,0,1
EMP02198,2013-12-11,58,Female,Separated,Region IV-A,Bachelor,Compliance,Regular,Night,27.6,56500,5,Outstanding,72,5,22,61,5.4,5.4,8,1,0
EMP01692,2012-12-02,33,Male,Single,Region III,High School,Sales,Contractual,Graveyard,3.3,24500,2.7,Meets Expectations,40,10,10,63,6.1,5.6,1,1,1
EMP02624,2010-01-21,34,Female,Married,NCR,High School,Compliance,Project-based,Night,5.9,38000,3.8,Exceeds Expectations,51,8,24,13,5.7,5.9,2,1,1
EMP04498,2012-05-17,27,Female,Single,Region IV-A,Vocational,Customer Service,Regular,Afternoon,5.7,24500,4.4,Exceeds Expectations,,7,12,55,7.9,2.8,1,2,0
EMP01890,2012-02-25,50,Female,Single,Region III,High School,Operations,Project-based,Afternoon,7.4,24500,1,Needs Improvement,28,13,31,43,1.2,3.8,0,4,1
EMP01150,2008-04-04,38,Male,Single,NCR,Bachelor,Sales,Regular,Graveyard,10.6,33500,3.2,Meets Expectations,10,11,18,8,,5.5,2,3,1
EMP01777,2022-01-25,51,Female,Single,Region XI,Bachelor,Operations,Project-based,Afternoon,8.3,34500,3.6,Exceeds Expectations,50,16,22,363,6.5,2.5,2,2,1
EMP02293,2008-06-28,45,Female,Widowed,Region IV-A,Bachelor,HR,Contractual,Afternoon,10,35500,2.6,Meets Expectations,49,11,20,29,1.1,4.9,1,3,1
EMP04011,2009-08-31,55,Female,Married,Region III,Bachelor,HR,Contractual,Graveyard,13.7,40000,3.3,Meets Expectations,31,11,17,75,1.2,4.8,3,1,1
EMP01013,2017-06-18,58,Female,Widowed,Region IV-A,Master,Customer Service,Project-based,Morning,13,50500,4.6,Outstanding,52,7,38,30,5.8,2.3,3,0,1
EMP02232,2009-01-11,49,Female,Married,Region IV-A,Bachelor,Operations,Regular,Morning,19.3,42000,,Outstanding,52,6,17,60,7.6,4.6,6,2,0
EMP05055,2010-04-14,42,Female,Separated,Region VII,Vocational,Marketing,Regular,Morning,20.5,45000,1,Needs Improvement,28,17,12,121,1.3,3,1,0,1
EMP04162,2009-12-03,41,Male,Married,Region XI,Bachelor,Operations,Contractual,Afternoon,9.4,37000,1.4,Needs Improvement,41,15,24,341,3.5,5.2,1,0,0
EMP02174,2023-10-26,44,Female,Single,Region IV-A,Bachelor,Sales,Project-based,Morning,5.6,30000,4.2,Exceeds Expectations,58,9,11,23,,3.6,1,2,1
EMP05692,2012-02-08,45,Female,Single,Region IV-A,Vocational,Sales,Regular,Night,15,40000,3.6,Exceeds Expectations,44,11,9,59,1.4,6.9,4,3,1
EMP01498,2015-06-05,43,Female,Single,NCR,Bachelor,Operations,Regular,Morning,15.2,38500,2.9,Meets Expectations,45,9,27,4,3.6,6.2,3,2,0
EMP04051,2012-01-08,37,Male,Separated,NCR,Master,Operations,Regular,Night,15,47500,2.5,Meets Expectations,19,15,11,6,1,3,2,3,1
EMP04400,2020-07-22,52,Female,Separated,NCR,High School,HR,Regular,Morning,26.5,37500,,Exceeds Expectations,46,8,2,8,5.2,7.2,6,0,0
EMP04969,2023-12-17,32,Female,Single,NCR,Master,HR,Regular,Night,8.7,39500,1,Needs Improvement,16,16,7,5,1,5.2,0,1,1
EMP05616,2014-10-11,54,Female,Single,NCR,Master,Sales,Regular,Night,19.2,54000,3.7,Exceeds Expectations,58,11,6,4,7.2,3.6,4,1,0
EMP02502,2023-05-22,43,Male,Widowed,Region VII,Master,Finance,Contractual,Morning,13.1,64500,3.3,Meets Expectations,41,18,6,360,3.7,5.6,3,3,1
EMP05341,2014-09-02,58,Female,Single,NCR,Bachelor,Finance,Contractual,Night,18.7,54000,1,Needs Improvement,,14,11,13,2.7,,1,1,1
EMP03728,2009-11-01,26,Female,Married,NCR,Master,Operations,Regular,Morning,6.6,44500,3.1,Meets Expectations,30,9,32,14,4,,1,0,0
EMP03006,2009-01-26,50,Male,Single,NCR,Master,Marketing,Contractual,Afternoon,10.9,55000,1,Needs Improvement,26,15,12,12,3.7,8.4,0,0,1
EMP05270,2022-05-02,41,Male,Single,Region VII,Bachelor,Customer Service,Contractual,Morning,8.1,40000,1.4,Needs Improvement,26,17,31,218,3.1,5.2,1,0,1
EMP04394,2013-06-21,51,Female,Single,NCR,Master,Sales,Regular,Graveyard,18.9,51000,3.4,Meets Expectations,29,150,8,9,1.8,6,4,1,1
EMP03324,2022-05-25,58,Female,Single,NCR,Bachelor,Sales,Regular,Night,19.3,35500,3.8,Exceeds Expectations,50,8,17,6,3.3,3.2,5,0,1
EMP02472,2008-05-09,41,Female,Married,Region IV-A,Vocational,Marketing,Regular,Morning,17.3,47500,2.9,Meets Expectations,47,10,26,34,3.9,4.5,3,1,1
EMP01712,2008-08-10,39,Female,Single,NCR,Bachelor,HR,Project-based,Morning,6.1,35000,3.1,Meets Expectations,56,13,23,12,1.3,6.3,1,4,1
EMP05346,2020-10-27,39,Female,Single,NCR,High School,Sales,Contractual,Afternoon,5.1,20000,3.9,Exceeds Expectations,47,9,17,8,9.4,5.6,2,2,0
EMP05002,2014-02-05,58,Female,Married,NCR,Vocational,Marketing,Regular,Afternoon,28.3,50000,3.1,Meets Expectations,47,9,18,7,3.3,4.8,5,2,0
EMP02698,2017-10-13,33,Male,Separated,NCR,Master,Operations,Regular,Graveyard,8.9,44500,4.3,Exceeds Expectations,34,13,19,13,4.6,3.9,3,5,1
EMP04954,2023-07-21,52,Female,Widowed,Region VII,Master,Operations,Contractual,Afternoon,12.9,50000,1,Needs Improvement,14,15,10,244,3.2,5.3,2,3,1
EMP05042,2009-02-05,47,Male,Married,Region IV-A,Vocational,Sales,Regular,Afternoon,13.9,33500,4.8,Outstanding,71,9,24,22,7.4,8,4,1,0
EMP01545,2014-08-19,58,Female,Married,NCR,Master,IT,Contractual,Night,15.1,64500,3.3,Meets Expectations,33,11,25,7,3.5,5,3,3,1
EMP01600,2020-11-28,53,Female,Single,NCR,Bachelor,Operations,Regular,Graveyard,19.6,39000,5,Outstanding,53,99,23,8,,1,6,0,0
EMP02045,2011-12-06,58,Female,Single,Region III,Bachelor,Customer Service,Regular,Graveyard,29.9,43000,3.3,Meets Expectations,19,11,28,33,3.7,1,7,1,0
EMP01133,2010-01-14,58,Male,Widowed,Region IV-A,Bachelor,Operations,Project-based,Graveyard,9.2,38000,4.1,Exceeds Expectations,34,10,32,25,2.5,3.9,2,3,1
